qname	qlen	start1	end1	strand	tname	tlen	start2	end2	n_match	length	mapq	identity
1	30427671	15821483	15822238	-	1	30427671	14383838	14384539	295	756	0	39.021164021164026
1	30427671	16123570	16124062	+	1	30427671	6302651	6303142	283	492	0	57.52032520325203
1	30427671	15676493	15677383	-	1	30427671	15503649	15504534	285	890	0	32.02247191011236
1	30427671	13645337	13648414	-	1	30427671	13774745	13777583	371	3155	0	11.759112519809825
1	30427671	16997631	16998327	-	1	30427671	18791789	18792478	287	699	0	41.05865522174535
1	30427671	15833642	15834397	-	1	30427671	14383838	14384539	295	756	0	39.021164021164026
1	30427671	18791789	18792478	-	1	30427671	16997631	16998327	287	699	0	41.05865522174535
1	30427671	15503649	15504534	-	1	30427671	15676493	15677383	285	890	0	32.02247191011236
1	30427671	23205121	23206632	-	1	30427671	23301602	23303110	284	1511	0	18.795499669093317
1	30427671	14244978	14248327	-	1	30427671	14121540	14124826	342	3466	0	9.867282169648009
1	30427671	16807043	16807864	-	1	30427671	12329203	12329999	292	825	0	35.39393939393939
1	30427671	14383838	14384539	-	1	30427671	15833642	15834397	295	756	0	39.021164021164026
1	30427671	6302651	6303142	+	1	30427671	16123570	16124062	283	492	0	57.52032520325203
1	30427671	14244906	14248317	-	1	30427671	13644570	13648345	388	3891	0	9.971729632485223
1	30427671	12329203	12329999	-	1	30427671	16807043	16807864	292	825	0	35.39393939393939
1	30427671	23214704	23215441	+	1	30427671	28161506	28162244	289	751	0	38.48202396804261
1	30427671	28161506	28162244	+	1	30427671	23214704	23215441	289	751	0	38.48202396804261
1	30427671	25962467	25962966	-	1	30427671	22451505	22452002	282	499	0	56.51302605210421
1	30427671	15713376	15714581	+	1	30427671	14488385	14489615	287	1230	0	23.333333333333332
1	30427671	14488385	14489615	+	1	30427671	15713376	15714581	287	1230	0	23.333333333333332
1	30427671	15290671	15291362	+	1	30427671	15172876	15173595	293	719	0	40.75104311543811
1	30427671	21918437	21918880	-	1	30427671	4770217	4770661	282	444	0	63.51351351351351
1	30427671	14600167	14602341	-	1	30427671	14204804	14206877	301	2174	0	13.845446182152715
1	30427671	8276555	8277455	-	1	30427671	10526176	10527158	297	982	0	30.24439918533605
1	30427671	14204804	14206877	-	1	30427671	14600167	14602341	301	2174	0	13.845446182152715
1	30427671	4770217	4770661	-	1	30427671	21918437	21918880	282	444	0	63.51351351351351
1	30427671	14738553	14741819	-	1	30427671	14681239	14684010	435	3427	0	12.69331777064488
1	30427671	15172876	15173595	+	1	30427671	15290671	15291362	293	719	0	40.75104311543811
1	30427671	15823079	15824600	-	1	30427671	15460952	15462469	288	1530	0	18.823529411764707
1	30427671	15460952	15462469	-	1	30427671	15823079	15824600	288	1530	0	18.823529411764707
1	30427671	7026726	7077161	-	1	30427671	7026726	7077161	288	50445	0	0.5709188224799286
1	30427671	23177358	23178924	-	1	30427671	23413115	23414681	282	1566	0	18.007662835249043
1	30427671	23413115	23414681	-	1	30427671	23177358	23178924	282	1566	0	18.007662835249043
1	30427671	22451505	22452002	-	1	30427671	25962467	25962966	282	499	0	56.51302605210421
1	30427671	10526176	10527158	-	1	30427671	8276555	8277455	297	982	0	30.24439918533605
1	30427671	499434	499765	+	1	30427671	23553852	23554182	281	331	0	84.89425981873111
1	30427671	13166429	13167251	-	1	30427671	24831677	24832474	299	853	0	35.05275498241501
1	30427671	14224652	14225643	+	1	30427671	14099281	14100268	293	991	0	29.56609485368315
1	30427671	14059763	14060554	-	1	30427671	15512122	15512923	284	802	0	35.41147132169576
1	30427671	14099281	14100268	+	1	30427671	14224652	14225643	293	991	0	29.56609485368315
1	30427671	15074745	15075944	+	1	30427671	15704381	15705527	293	1201	0	24.396336386344714
1	30427671	15512122	15512923	-	1	30427671	14059763	14060554	284	802	0	35.41147132169576
1	30427671	12592741	12593209	-	1	30427671	12733954	12734421	283	470	0	60.21276595744681
1	30427671	15517914	15519095	+	1	30427671	13644922	13646133	294	1225	0	24.0
1	30427671	14383838	14384539	+	1	30427671	15192136	15192905	296	769	0	38.491547464239275
1	30427671	12365110	12365914	+	1	30427671	28161440	28162244	287	817	0	35.12851897184823
1	30427671	15704381	15705527	+	1	30427671	15074745	15075944	293	1201	0	24.396336386344714
1	30427671	24831677	24832474	-	1	30427671	13166429	13167251	299	853	0	35.05275498241501
1	30427671	25097950	25099027	+	1	30427671	24831677	24832623	317	1110	0	28.558558558558563
1	30427671	28161440	28162244	+	1	30427671	12365110	12365914	287	817	0	35.12851897184823
1	30427671	12733954	12734421	-	1	30427671	12592741	12593209	283	470	0	60.21276595744681
1	30427671	13644922	13646133	+	1	30427671	15517914	15519095	294	1225	0	24.0
1	30427671	24831677	24832623	+	1	30427671	25097950	25099027	317	1110	0	28.558558558558563
1	30427671	15192136	15192905	+	1	30427671	14383838	14384539	296	769	0	38.491547464239275
1	30427671	23553852	23554182	+	1	30427671	499434	499765	281	331	0	84.89425981873111
1	30427671	15481845	15485080	-	1	30427671	15536216	15539279	320	3252	0	9.84009840098401
1	30427671	14925718	14926963	-	1	30427671	14127073	14128323	283	1252	0	22.603833865814696
1	30427671	13598553	13599708	-	1	30427671	14749136	14750256	288	1155	0	24.935064935064936
1	30427671	14820224	14823119	-	1	30427671	14688708	14692449	425	3750	0	11.333333333333332
1	30427671	14749136	14750256	-	1	30427671	13598553	13599708	288	1155	0	24.935064935064936
1	30427671	15445731	15446146	+	1	30427671	15834064	15834466	300	415	0	72.28915662650603
1	30427671	26880724	26881200	-	1	30427671	16400524	16400999	281	477	0	58.909853249475894
1	30427671	15536216	15539279	-	1	30427671	15481845	15485080	320	3252	0	9.84009840098401
1	30427671	16997819	16998947	+	1	30427671	22620806	22622297	356	1538	0	23.14694408322497
1	30427671	14714250	14715370	+	1	30427671	13598553	13599708	288	1155	0	24.935064935064936
1	30427671	16712219	16712985	-	1	30427671	8577235	8577955	294	771	0	38.13229571984436
1	30427671	22992091	22993062	+	1	30427671	16997760	16998327	350	978	0	35.787321063394685
1	30427671	16997760	16998327	+	1	30427671	22992091	22993062	350	978	0	35.787321063394685
1	30427671	14127073	14128323	-	1	30427671	14925718	14926963	283	1252	0	22.603833865814696
1	30427671	13598553	13599708	+	1	30427671	14714250	14715370	288	1155	0	24.935064935064936
1	30427671	22993210	22994007	-	1	30427671	16807043	16807864	290	827	0	35.066505441354295
1	30427671	8577235	8577955	-	1	30427671	16712219	16712985	294	771	0	38.13229571984436
1	30427671	22620806	22622297	+	1	30427671	16997819	16998947	356	1538	0	23.14694408322497
1	30427671	16807043	16807864	-	1	30427671	22993210	22994007	290	827	0	35.066505441354295
1	30427671	16400524	16400999	-	1	30427671	26880724	26881200	281	477	0	58.909853249475894
1	30427671	15834064	15834466	+	1	30427671	15445731	15446146	300	415	0	72.28915662650603
1	30427671	15447324	15448592	-	1	30427671	15417969	15419527	332	1567	0	21.1869814932993
1	30427671	14682893	14684998	-	1	30427671	14723394	14725505	281	2111	0	13.3112269066793
1	30427671	15460963	15462469	+	1	30427671	13774910	13776414	287	1517	0	18.91891891891892
1	30427671	15161074	15161584	+	1	30427671	15288943	15289502	289	560	0	51.60714285714286
1	30427671	7985171	7986417	-	1	30427671	11286659	11287623	361	1330	0	27.142857142857142
1	30427671	13774910	13776414	+	1	30427671	15460963	15462469	287	1517	0	18.91891891891892
1	30427671	15823079	15824615	-	1	30427671	15467877	15469408	284	1542	0	18.417639429312583
1	30427671	14214802	14215634	-	1	30427671	14401582	14402399	283	833	0	33.97358943577431
1	30427671	16626050	16626526	-	1	30427671	16174305	16174779	280	476	0	58.82352941176471
1	30427671	15467877	15469408	-	1	30427671	15823079	15824615	284	1542	0	18.417639429312583
1	30427671	14499190	14501180	-	1	30427671	14178165	14179730	360	2014	0	17.874875868917577
1	30427671	3762161	3762952	-	1	30427671	20166708	20167551	290	846	0	34.2789598108747
1	30427671	20166708	20167551	-	1	30427671	3762161	3762952	290	846	0	34.2789598108747
1	30427671	14214802	14215634	-	1	30427671	14355929	14356746	283	833	0	33.97358943577431
1	30427671	15474831	15476348	-	1	30427671	15823079	15824600	285	1530	0	18.627450980392158
1	30427671	11286659	11287623	-	1	30427671	7985171	7986417	361	1330	0	27.142857142857142
1	30427671	16174305	16174779	-	1	30427671	16626050	16626526	280	476	0	58.82352941176471
1	30427671	15823079	15824600	-	1	30427671	15474831	15476348	285	1530	0	18.627450980392158
1	30427671	15288943	15289502	+	1	30427671	15161074	15161584	289	560	0	51.60714285714286
1	30427671	11456479	11456850	-	1	30427671	10598343	10598714	278	371	0	74.93261455525607
1	30427671	18804591	18816696	+	1	30427671	20508900	20520581	346	12105	0	2.858323007021892
1	30427671	16584525	16585690	+	1	30427671	16189398	16190611	299	1234	0	24.230145867098866
1	30427671	14409883	14411362	-	1	30427671	16094323	16095788	282	1480	0	19.054054054054053
1	30427671	16094323	16095788	-	1	30427671	14409883	14411362	282	1480	0	19.054054054054053
1	30427671	16094323	16095788	-	1	30427671	14364230	14365709	282	1480	0	19.054054054054053
1	30427671	20508900	20520581	+	1	30427671	18804591	18816696	346	12105	0	2.858323007021892
1	30427671	14923952	14925690	-	1	30427671	13644570	13646744	357	2190	0	16.301369863013697
1	30427671	15417984	15419564	-	1	30427671	14179972	14181272	328	1588	0	20.65491183879093
1	30427671	14364230	14365709	-	1	30427671	16094323	16095788	282	1480	0	19.054054054054053
1	30427671	10598343	10598714	-	1	30427671	11456479	11456850	278	371	0	74.93261455525607
1	30427671	13644570	13646744	-	1	30427671	14923952	14925690	357	2190	0	16.301369863013697
1	30427671	16189398	16190611	+	1	30427671	16584525	16585690	299	1234	0	24.230145867098866
1	30427671	25779763	25780231	+	1	30427671	19769116	19769567	283	470	0	60.21276595744681
1	30427671	12876041	12876647	-	1	30427671	16326286	16326902	282	618	0	45.63106796116505
1	30427671	15823091	15824615	-	1	30427671	15417969	15419773	330	1815	0	18.181818181818183
1	30427671	15550733	15552372	+	1	30427671	14873428	14874984	298	1650	0	18.06060606060606
1	30427671	19769116	19769567	+	1	30427671	25779763	25780231	283	470	0	60.21276595744681
1	30427671	14873428	14874984	+	1	30427671	15550733	15552372	298	1650	0	18.06060606060606
1	30427671	15550733	15552372	-	1	30427671	14847815	14849371	298	1650	0	18.06060606060606
1	30427671	14847815	14849371	-	1	30427671	15550733	15552372	298	1650	0	18.06060606060606
1	30427671	15061835	15063359	-	1	30427671	15467892	15469408	287	1534	0	18.709256844850064
1	30427671	16326286	16326902	-	1	30427671	12876041	12876647	282	618	0	45.63106796116505
1	30427671	19062939	19063509	-	1	30427671	22993210	22993779	285	570	0	50.0
1	30427671	15713203	15714461	+	1	30427671	14379733	14380987	278	1259	0	22.081016679904685
1	30427671	15597274	15598827	-	1	30427671	16090529	16092064	288	1565	0	18.402555910543132
1	30427671	15713203	15714461	+	1	30427671	14425386	14426640	278	1259	0	22.081016679904685
1	30427671	22450936	22451621	-	1	30427671	16997631	16998327	280	697	0	40.17216642754663
1	30427671	16997631	16998327	-	1	30427671	22450936	22451621	280	697	0	40.17216642754663
1	30427671	14379733	14380987	+	1	30427671	15713203	15714461	278	1259	0	22.081016679904685
1	30427671	16090529	16092064	-	1	30427671	15597274	15598827	288	1565	0	18.402555910543132
1	30427671	14425386	14426640	+	1	30427671	15713203	15714461	278	1259	0	22.081016679904685
1	30427671	15460952	15462218	-	1	30427671	15835533	15836803	282	1279	0	22.048475371383894
1	30427671	16094220	16095725	+	1	30427671	14272420	14273875	290	1511	0	19.192587690271342
1	30427671	23553793	23554182	-	1	30427671	22451613	22452002	276	389	0	70.95115681233933
1	30427671	11286675	11287623	-	1	30427671	24831677	24832613	307	1017	0	30.186823992133725
1	30427671	15544306	15545306	+	1	30427671	14379670	14380724	289	1060	0	27.264150943396224
1	30427671	29774300	29775058	+	1	30427671	20172100	20172727	302	761	0	39.68462549277267
1	30427671	28161320	28162208	+	1	30427671	19063719	19064478	302	899	0	33.59288097886541
1	30427671	8276578	8277435	+	1	30427671	16258740	16259793	312	1055	0	29.57345971563981
1	30427671	14105992	14106955	-	1	30427671	14466534	14467507	280	976	0	28.688524590163933
1	30427671	24831677	24832613	-	1	30427671	11286675	11287623	307	1017	0	30.186823992133725
1	30427671	14425323	14426377	+	1	30427671	15544306	15545306	289	1060	0	27.264150943396224
1	30427671	14682941	14685594	-	1	30427671	14730603	14733099	304	2656	0	11.44578313253012
1	30427671	19063719	19064478	+	1	30427671	28161320	28162208	302	899	0	33.59288097886541
1	30427671	20172100	20172727	+	1	30427671	29774300	29775058	302	761	0	39.68462549277267
1	30427671	16258740	16259793	+	1	30427671	8276578	8277435	312	1055	0	29.57345971563981
1	30427671	14272420	14273875	+	1	30427671	16094220	16095725	290	1511	0	19.192587690271342
1	30427671	14379670	14380724	+	1	30427671	15544306	15545306	289	1060	0	27.264150943396224
1	30427671	15544306	15545306	+	1	30427671	14425323	14426377	289	1060	0	27.264150943396224
1	30427671	22451613	22452002	-	1	30427671	23553793	23554182	276	389	0	70.95115681233933
1	30427671	18395653	18398458	-	1	30427671	18395653	18398458	284	2817	0	10.081647142350018
1	30427671	16807043	16807864	+	1	30427671	9816263	9817060	284	826	0	34.38256658595641
1	30427671	23214541	23215441	+	1	30427671	23876431	23877190	305	914	0	33.36980306345733
1	30427671	23876431	23877190	+	1	30427671	23214541	23215441	305	914	0	33.36980306345733
1	30427671	15486855	15488050	-	1	30427671	13775001	13776193	279	1199	0	23.269391159299417
1	30427671	13775001	13776193	-	1	30427671	15486855	15488050	279	1199	0	23.269391159299417
1	30427671	9816263	9817060	+	1	30427671	16807043	16807864	284	826	0	34.38256658595641
1	30427671	14866634	14867682	+	1	30427671	15557531	15558619	287	1096	0	26.186131386861316
1	30427671	15180790	15181817	-	1	30427671	14127279	14128305	274	1027	0	26.679649464459594
1	30427671	8266701	8267476	-	1	30427671	16252800	16253634	295	862	0	34.222737819025525
1	30427671	15512154	15512923	-	1	30427671	15179921	15180691	274	771	0	35.53826199740597
1	30427671	25010684	25010994	+	1	30427671	22554772	22555082	274	310	0	88.38709677419355
1	30427671	14855117	14856165	-	1	30427671	15557531	15558619	287	1096	0	26.186131386861316
1	30427671	15833456	15834682	+	1	30427671	14482478	14483686	285	1241	0	22.965350523771153
1	30427671	14482478	14483686	+	1	30427671	15833456	15834682	285	1241	0	22.965350523771153
1	30427671	24907604	24908597	+	1	30427671	21210314	21211270	286	1001	0	28.57142857142857
1	30427671	21210238	21211280	+	1	30427671	11286675	11287668	296	1071	0	27.637721755368815
1	30427671	21210314	21211270	+	1	30427671	24907604	24908597	286	1001	0	28.57142857142857
1	30427671	11286675	11287668	+	1	30427671	21210238	21211280	296	1071	0	27.637721755368815
1	30427671	13791796	13793350	+	1	30427671	14439298	14440872	285	1582	0	18.01517067003793
1	30427671	22554772	22555082	+	1	30427671	25010684	25010994	274	310	0	88.38709677419355
1	30427671	24831745	24832623	-	1	30427671	4093420	4094264	283	878	0	32.23234624145786
1	30427671	16386547	16387635	-	1	30427671	17713567	17714647	280	1095	0	25.570776255707763
1	30427671	28161506	28162224	+	1	30427671	4786427	4787157	277	730	0	37.945205479452056
1	30427671	16252800	16253634	-	1	30427671	8266701	8267476	295	862	0	34.222737819025525
1	30427671	15557531	15558619	+	1	30427671	14866634	14867682	287	1096	0	26.186131386861316
1	30427671	14127279	14128305	-	1	30427671	15180790	15181817	274	1027	0	26.679649464459594
1	30427671	4786427	4787157	+	1	30427671	28161506	28162224	277	730	0	37.945205479452056
1	30427671	17713567	17714647	-	1	30427671	16386547	16387635	280	1095	0	25.570776255707763
1	30427671	15179921	15180691	-	1	30427671	15512154	15512923	274	771	0	35.53826199740597
1	30427671	14439298	14440872	+	1	30427671	13791796	13793350	285	1582	0	18.01517067003793
1	30427671	4093420	4094264	-	1	30427671	24831745	24832623	283	878	0	32.23234624145786
1	30427671	11669443	11670127	-	1	30427671	12618756	12619437	273	684	0	39.91228070175439
1	30427671	16806372	16807864	+	1	30427671	19062194	19063509	309	1496	0	20.655080213903744
1	30427671	12950502	12951110	-	1	30427671	14597439	14598063	279	628	0	44.42675159235669
1	30427671	23213670	23214486	-	1	30427671	17552275	17552993	292	818	0	35.69682151589242
1	30427671	15819576	15820969	+	1	30427671	16110770	16112162	287	1424	0	20.154494382022474
1	30427671	19064111	19064589	-	1	30427671	8489416	8489894	273	479	0	56.9937369519833
1	30427671	17899867	17900783	-	1	30427671	17552176	17552993	291	917	0	31.733914940021812
1	30427671	14597439	14598063	-	1	30427671	12950502	12951110	279	628	0	44.42675159235669
1	30427671	15492150	15493492	+	1	30427671	14441471	14442901	297	1438	0	20.653685674547983
1	30427671	15070273	15071401	+	1	30427671	14588897	14590062	282	1169	0	24.123182207014544
1	30427671	14245037	14248296	+	1	30427671	13792108	13795156	314	3261	0	9.628948175406316
1	30427671	19466126	19466944	+	1	30427671	17552275	17552993	292	820	0	35.609756097560975
1	30427671	22620592	22622285	-	1	30427671	16824537	16826367	322	1898	0	16.96522655426765
1	30427671	15065377	15066880	-	1	30427671	15417984	15419773	325	1796	0	18.095768374164813
1	30427671	15474831	15476097	-	1	30427671	15835533	15836803	279	1279	0	21.813917122752148
1	30427671	17552275	17552993	-	1	30427671	23213670	23214486	292	818	0	35.69682151589242
1	30427671	19062194	19063509	+	1	30427671	16806372	16807864	309	1496	0	20.655080213903744
1	30427671	14441471	14442901	+	1	30427671	15492150	15493492	297	1438	0	20.653685674547983
