chr1	start1	end1	chr2	start2	end2	strand	length	identity	score	n_seeds	seed_density	context
1	15172188	15192614	1	15846148	15867014	-	20426	0.2701	0.0277	108	0.074	intra
1	15173144	15300254	1	15308196	15435442	+	127110	0.2797	0.0575	1125	0.124	intra
1	15173280	15204878	1	15409312	15440394	-	31082	0.2722	0.0060	34	0.015	intra
1	15173296	15206934	1	15525036	15557994	-	32958	0.2563	0.0023	15	0.006	intra
1	15173412	15204146	1	15247336	15277746	-	30410	0.2377	0.0024	16	0.007	intra
1	15173644	15203322	1	15406164	15435594	+	29430	0.2818	0.0414	212	0.101	intra
1	15173752	15205446	1	15747348	15779146	-	31694	0.2571	0.0024	15	0.007	intra
1	15174640	15235626	1	15689948	15750174	-	60226	0.2550	0.0018	20	0.005	intra
1	15176340	15205758	1	15409312	15438106	-	28794	0.2731	0.0063	33	0.016	intra
1	15177144	15213842	1	15241432	15277746	-	36314	0.2389	0.0026	20	0.008	intra
1	15179360	15209170	1	15587524	15617698	-	29810	0.2714	0.0288	157	0.074	intra
1	15180412	15209170	1	15587524	15616506	-	28758	0.2558	0.0042	24	0.012	intra
1	15183580	15209258	1	15425040	15450818	-	25678	0.2607	0.0091	46	0.025	intra
1	15191700	15222214	1	15587212	15617518	-	30306	0.2799	0.0053	28	0.013	intra
1	15192780	15300206	1	15321348	15428466	+	107118	0.2725	0.0746	1294	0.169	intra
1	15192996	15296990	1	15331712	15435482	+	103770	0.2639	0.0546	960	0.130	intra
1	15193024	15300174	1	15320412	15428042	+	107150	0.2974	0.0868	1329	0.174	intra
1	15193080	15397726	1	15231132	15435486	+	204354	0.2874	0.0642	1867	0.128	intra
1	15193152	15300166	1	15300240	15407802	+	107014	0.2887	0.0923	1474	0.193	intra
1	15193440	15396098	1	15229108	15431818	+	202658	0.2789	0.0727	2190	0.151	intra
1	15197848	15325834	1	15308056	15435486	+	127430	0.2600	0.0608	1316	0.145	intra
1	15198440	15331742	1	15308120	15440546	+	132426	0.2729	0.0640	1345	0.142	intra
1	15199372	15412602	1	15222280	15435526	+	213230	0.2475	0.0717	2646	0.174	intra
1	15199592	15247426	1	15587248	15634854	-	47606	0.2715	0.0029	24	0.007	intra
1	15199912	15412602	1	15222092	15434894	+	212690	0.2918	0.0964	2846	0.187	intra
1	15200352	15346590	1	15289612	15435594	+	145982	0.2731	0.0615	1411	0.135	intra
1	15202036	15429202	1	15221980	15449094	+	227114	0.2527	0.0794	3027	0.187	intra
1	15203668	15419638	1	15222112	15438054	+	215942	0.2826	0.0795	2490	0.161	intra
1	15204020	15240862	1	15566916	15603730	-	36814	0.2590	0.0028	20	0.008	intra
1	15204888	15234110	1	15248744	15277698	-	28954	0.2850	0.0042	21	0.010	intra
1	15205148	15412654	1	15222420	15430166	+	207506	0.2682	0.0691	2242	0.151	intra
1	15205744	15253278	1	15262016	15308946	-	46930	0.2625	0.0024	21	0.006	intra
1	15206812	15264010	1	15690552	15747866	-	57198	0.2510	0.0014	15	0.004	intra
1	15207180	15249898	1	15586160	15628966	-	42718	0.3026	0.0036	23	0.008	intra
1	15210592	15240434	1	15277184	15306942	-	29758	0.2795	0.0044	23	0.011	intra
1	15212456	15240474	1	15587428	15615514	-	28018	0.2837	0.0049	24	0.012	intra
1	15221968	15424038	1	15233176	15435470	+	202070	0.2637	0.0749	2426	0.168	intra
1	15221968	15249974	1	15409452	15437686	-	28006	0.2657	0.0028	15	0.007	intra
1	15221968	15254206	1	15566828	15599538	-	32238	0.2718	0.0111	65	0.028	intra
1	15222036	15421922	1	15230000	15430710	+	199886	0.2657	0.0806	2562	0.179	intra
1	15222040	15245218	1	15731648	15754902	-	23178	0.2738	0.0044	19	0.011	intra
1	15222200	15337514	1	15320384	15435266	+	114882	0.2956	0.1495	4106	0.500	intra
1	15222436	15252246	1	15419768	15449398	-	29630	0.2329	0.0026	17	0.008	intra
1	15223300	15246010	1	15255684	15277606	-	21922	0.2701	0.0048	20	0.013	intra
1	15223608	15249974	1	15412072	15438018	-	25946	0.2707	0.0046	22	0.012	intra
1	15224948	15253278	1	15262016	15290402	-	28330	0.2678	0.0036	19	0.009	intra
1	15225248	15266806	1	15396228	15437594	-	41366	0.2507	0.0021	17	0.006	intra
1	15225700	15248758	1	15267416	15290402	-	22986	0.2785	0.0048	20	0.012	intra
1	15225700	15277606	1	15336156	15388506	-	51906	0.2613	0.0025	24	0.006	intra
1	15226588	15254566	1	15409452	15437898	-	27978	0.2719	0.0051	26	0.013	intra
1	15228076	15275642	1	15587100	15634854	-	47566	0.2823	0.0029	23	0.007	intra
1	15229144	15250982	1	15375280	15396998	-	21718	0.2879	0.0056	21	0.014	intra
1	15229580	15277050	1	15387632	15435398	+	47470	0.2614	0.0571	499	0.147	intra
1	15230128	15278650	1	15387668	15435482	+	47814	0.2672	0.0608	519	0.152	intra
1	15230920	15290402	1	15328696	15388506	-	59482	0.2567	0.0023	25	0.006	intra
1	15232600	15290402	1	15330276	15388506	-	57802	0.2828	0.0031	29	0.007	intra
1	15235276	15277606	1	15347628	15390170	-	42330	0.2748	0.0053	39	0.013	intra
1	15238492	15290402	1	15324552	15375886	-	51334	0.2433	0.0028	29	0.008	intra
1	15239604	15277394	1	15352392	15390170	-	37778	0.2485	0.0044	33	0.012	intra
1	15239832	15268854	1	15731636	15760382	-	28746	0.2532	0.0035	20	0.010	intra
1	15245764	15277822	1	15420848	15453474	-	32058	0.2545	0.0065	41	0.018	intra
1	15246500	15277686	1	15406596	15437746	-	31150	0.2418	0.0036	24	0.011	intra
1	15247584	15277706	1	15408148	15437918	-	29770	0.2658	0.0061	34	0.016	intra
1	15248516	15290402	1	15396884	15437898	-	41014	0.2557	0.0042	33	0.011	intra
1	15248744	15269318	1	15277228	15297714	-	20486	0.2585	0.0181	75	0.051	intra
1	15249164	15277822	1	15360520	15388506	-	27986	0.2633	0.0034	18	0.009	intra
1	15250196	15277822	1	15360644	15388506	-	27626	0.2510	0.0046	26	0.013	intra
1	15253152	15277782	1	15351628	15375878	-	24250	0.2542	0.0055	27	0.016	intra
1	15255616	15277698	1	15353808	15375714	-	21906	0.2318	0.0034	17	0.011	intra
1	15256420	15277810	1	15354520	15375910	-	21390	0.2502	0.0100	45	0.029	intra
1	15256972	15277742	1	15367328	15388506	-	20770	0.2791	0.0098	37	0.025	intra
1	15264116	15290402	1	15411176	15437966	-	26286	0.2760	0.0061	29	0.015	intra
1	15269944	15291022	1	15747360	15767854	-	20494	0.2595	0.0056	23	0.016	intra
1	15270340	15333658	1	16292636	16356114	-	63318	0.2435	0.0012	15	0.003	intra
1	15296856	15373662	1	15321944	15398342	+	76398	0.2793	0.0993	1223	0.224	intra
1	15296952	15375274	1	15311476	15390126	+	78322	0.2836	0.1225	1510	0.270	intra
1	15299776	15319938	1	15355712	15375822	-	20110	0.2545	0.0038	16	0.011	intra
1	15302756	15327942	1	15583736	15608866	-	25130	0.2575	0.0030	15	0.008	intra
1	15308060	15412698	1	15323232	15427946	+	104638	0.2403	0.0548	1093	0.146	intra
1	15308512	15333730	1	15412072	15437362	-	25218	0.2775	0.0068	31	0.017	intra
1	15314172	15358742	1	15411416	15455802	-	44386	0.2785	0.0048	36	0.011	intra
1	15318088	15429846	1	15323640	15435594	+	111758	0.2651	0.0579	1082	0.136	intra
1	15318128	15446662	1	15323224	15451974	+	128534	0.2667	0.0504	1064	0.116	intra
1	15318420	15374118	1	15322400	15378482	+	55698	0.2784	0.1286	1783	0.448	intra
1	15319168	15368494	1	15388492	15437766	-	49274	0.2545	0.0018	17	0.005	intra
1	15321032	15344382	1	15586160	15609046	-	22886	0.2584	0.0044	20	0.012	intra
1	15321404	15347582	1	15411416	15437594	-	26178	0.2512	0.0032	17	0.009	intra
1	15321748	15362594	1	15394812	15435598	+	40786	0.2520	0.0378	302	0.104	intra
1	15321784	15344382	1	15586160	15609046	-	22598	0.2617	0.0054	24	0.015	intra
1	15322672	15363158	1	15394804	15435482	+	40486	0.2626	0.0319	240	0.083	intra
1	15323752	15353030	1	15406256	15435410	+	29154	0.2575	0.0377	216	0.104	intra
1	15333336	15375794	1	15394964	15437682	-	42458	0.2651	0.0025	19	0.006	intra
1	15341888	15372758	1	15731656	15762646	-	30870	0.2478	0.0024	15	0.007	intra
1	15343504	15369946	1	15411416	15437898	-	26442	0.2616	0.0039	20	0.011	intra
1	15345632	15375910	1	15407548	15438054	-	30278	0.2515	0.0074	45	0.021	intra
1	15349996	15375714	1	15412160	15438106	-	25718	0.2857	0.0043	19	0.010	intra
1	15351680	15388506	1	15411832	15448918	-	36826	0.2639	0.0041	28	0.011	intra
1	15352124	15375706	1	15421128	15443738	-	22610	0.2695	0.0044	19	0.012	intra
1	15357756	15388338	1	15573640	15603730	-	30090	0.2502	0.0025	15	0.007	intra
1	15359904	15388506	1	15409212	15437570	-	28358	0.2498	0.0064	37	0.018	intra
1	15361508	15390170	1	15409312	15438106	-	28662	0.2559	0.0070	40	0.020	intra
1	15368548	15389366	1	15747348	15767470	-	20122	0.2602	0.0059	24	0.017	intra
1	15395384	15421226	1	15409892	15435602	+	25710	0.2585	0.0648	330	0.180	intra
1	15407732	15433066	1	15412112	15437430	+	25318	0.2794	0.0115	52	0.029	intra
1	15407912	15436322	1	15497296	15525210	-	27914	0.2573	0.0033	18	0.009	intra
1	15409844	15454046	1	15455708	15499030	-	43322	0.2530	0.0031	26	0.008	intra
1	15410036	15467362	1	15710448	15767858	-	57326	0.2475	0.0024	27	0.007	intra
1	15410336	15453542	1	15573644	15617302	+	43206	0.2448	0.0052	45	0.015	intra
1	15411184	15442030	1	15570004	15600366	-	30362	0.2517	0.0041	25	0.012	intra
1	15411636	15442030	1	15570004	15600922	-	30394	0.2801	0.0045	24	0.011	intra
1	15414624	15435242	1	15690240	15710402	-	20162	0.2854	0.0159	57	0.040	intra
1	15415488	15435850	1	15769984	15790366	-	20362	0.2709	0.0059	23	0.016	intra
1	15418072	15454370	1	15713272	15749010	+	35738	0.2730	0.0027	17	0.007	intra
1	15420764	15488426	1	15427884	15495342	+	67458	0.2602	0.1195	1945	0.404	intra
1	15422784	15455850	1	15675816	15708794	+	32978	0.2784	0.0052	30	0.013	intra
1	15422948	15446282	1	15680968	15704770	-	23334	0.2700	0.0064	28	0.017	intra
1	15423172	15446806	1	15455708	15479962	-	23634	0.2772	0.0035	15	0.009	intra
1	15423428	15453130	1	15792088	15822030	+	29702	0.2849	0.0108	55	0.026	intra
1	15423448	15454046	1	15476572	15507902	-	30598	0.2500	0.0069	43	0.020	intra
1	15430512	15469698	1	15807204	15846134	+	38930	0.2683	0.0071	50	0.018	intra
1	15432092	15454010	1	15524088	15545998	+	21910	0.2682	0.0141	59	0.038	intra
1	15437316	15474898	1	15689976	15727166	+	37190	0.2396	0.0019	15	0.006	intra
1	15443612	15483866	1	15508848	15549806	-	40254	0.2463	0.0049	40	0.014	intra
1	15467636	15493542	1	15682192	15707454	-	25262	0.2770	0.0131	60	0.033	intra
1	15468592	15497886	1	16505416	16535074	-	29294	0.2641	0.0036	20	0.010	intra
1	15472360	15493058	1	15536588	15556590	-	20002	0.2567	0.0190	78	0.055	intra
1	15482668	15504854	1	15512124	15534954	-	22186	0.2507	0.0039	18	0.011	intra
1	15483360	15505818	1	15691752	15714978	-	22458	0.2703	0.0056	24	0.015	intra
1	15492144	15512946	1	15503508	15524102	+	20594	0.2485	0.0087	38	0.026	intra
1	15492204	15512946	1	15503508	15524102	+	20594	0.2650	0.0087	35	0.024	intra
1	15499976	15564810	1	15500176	15564882	+	64706	0.2688	0.0048	53	0.011	intra
1	15506776	15535610	1	15779432	15807678	+	28246	0.2527	0.0030	17	0.008	intra
1	15508428	15544622	1	15571024	15606922	+	35898	0.2320	0.0027	21	0.008	intra
1	15508928	15536758	1	15818504	15846458	+	27830	0.2609	0.0139	75	0.038	intra
1	15536120	15557706	1	15703960	15724830	+	20870	0.2912	0.0126	45	0.030	intra
1	15536404	15560170	1	15821708	15844922	+	23214	0.2653	0.0363	163	0.098	intra
1	15562004	15599674	1	15564992	15602046	+	37054	0.2774	0.0251	162	0.061	intra
1	15574288	15606186	1	17388836	17420334	-	31498	0.2586	0.0031	19	0.008	intra
1	15582820	15620022	1	15830352	15867150	-	36798	0.2717	0.0030	20	0.008	intra
1	15587164	15657182	1	15587676	15657358	+	69682	0.2743	0.0068	79	0.016	intra
1	15591500	15611626	1	15748112	15768154	+	20042	0.2682	0.0098	38	0.027	intra
1	15594264	15617506	1	15691644	15714602	+	22958	0.2625	0.0058	26	0.016	intra
1	15597688	15639902	1	15810968	15852710	-	41742	0.2630	0.0026	20	0.007	intra
1	15597928	15617990	1	15814668	15835270	+	20062	0.2580	0.0184	75	0.052	intra
1	15601264	15635590	1	16361480	16395806	-	34326	0.2644	0.0025	16	0.007	intra
1	15606324	15656590	1	15606340	15656638	+	50266	0.2545	0.0046	44	0.012	intra
1	15608516	15683810	1	15716576	15791894	+	75294	0.2849	0.0080	94	0.017	intra
1	15612068	15635698	1	16596516	16620606	-	23630	0.2733	0.0089	39	0.023	intra
1	15613816	15657326	1	22376396	22420178	-	43510	0.2708	0.0022	17	0.005	intra
1	15663024	15693838	1	16606244	16636886	-	30642	0.3092	0.0333	154	0.070	intra
1	15664452	15707022	1	22854444	22897246	-	42570	0.2791	0.0022	16	0.005	intra
1	15676244	15710206	1	15702612	15736570	+	33958	0.2544	0.0052	35	0.014	intra
1	15688452	15891394	1	15688864	15891406	+	202542	0.2483	0.0079	276	0.019	intra
1	15691048	15727598	1	15820192	15856854	+	36550	0.2461	0.0148	110	0.042	intra
1	15694732	15731650	1	15772000	15808674	+	36674	0.2532	0.0100	72	0.027	intra
1	15701732	15736802	1	15817740	15852726	-	34986	0.2614	0.0029	19	0.008	intra
1	15712072	15763158	1	16046892	16098138	-	51086	0.2705	0.0021	19	0.005	intra
1	15717636	15746206	1	16051224	16078878	+	27654	0.2663	0.0029	15	0.008	intra
1	15717760	15768422	1	15719648	15770158	+	50510	0.2799	0.0080	67	0.019	intra
1	15725696	15755350	1	16095648	16125450	-	29654	0.2639	0.0044	25	0.012	intra
1	15729188	15755346	1	15792332	15817742	+	25410	0.2743	0.0047	22	0.012	intra
1	15730552	15758294	1	16027068	16054642	+	27574	0.2916	0.0048	22	0.011	intra
1	15736604	15768422	1	15738060	15770158	+	31818	0.2444	0.0077	51	0.022	intra
1	15742156	15772206	1	15742172	15772258	+	30050	0.2685	0.0030	17	0.008	intra
1	15751384	15772302	1	15772296	15793590	+	20918	0.2639	0.0044	18	0.012	intra
1	15791648	15825270	1	16335584	16370118	-	33622	0.2610	0.0037	24	0.010	intra
1	15793280	15891394	1	15793368	15891406	+	98038	0.2488	0.0041	74	0.011	intra
1	15797072	15835990	1	16442484	16480698	+	38214	0.2555	0.0026	19	0.007	intra
1	15799524	15836094	1	16324500	16361162	-	36570	0.2874	0.0041	25	0.010	intra
1	15800076	15820254	1	15998960	16019566	-	20178	0.2706	0.0140	54	0.037	intra
1	15828340	15867406	1	16913652	16953122	+	39066	0.2515	0.0227	175	0.063	intra
1	15831888	15853930	1	16092544	16114774	+	22042	0.2675	0.0038	16	0.010	intra
1	15855392	15887074	1	19373296	19404686	+	31390	0.2705	0.0103	59	0.026	intra
1	15912612	16149730	1	15912872	16149754	+	236882	0.2799	0.0086	298	0.018	intra
1	15914020	15940022	1	18746188	18771954	-	25766	0.2677	0.0039	19	0.010	intra
1	15916932	16149730	1	15916984	16149754	+	232770	0.2898	0.0050	163	0.010	intra
1	15926740	15951962	1	16241184	16266142	+	24958	0.3125	0.0069	26	0.015	intra
1	15939368	15990570	1	16806196	16857870	+	51202	0.2699	0.0029	26	0.007	intra
1	15939580	15962126	1	19085244	19106782	+	21538	0.2953	0.0091	33	0.021	intra
1	15994804	16022270	1	16034804	16062178	+	27374	0.2643	0.0063	33	0.017	intra
1	16003796	16035558	1	22841944	22873038	-	31094	0.2819	0.0091	49	0.022	intra
1	16019160	16046666	1	16380140	16407714	+	27506	0.2777	0.0037	18	0.009	intra
1	16065828	16087926	1	18140368	18162346	+	21978	0.2693	0.0096	40	0.025	intra
1	16113768	16134582	1	16386944	16407938	-	20814	0.2805	0.0085	32	0.022	intra
1	16124780	16147990	1	16259028	16281794	+	22766	0.2802	0.0059	24	0.015	intra
1	16124788	16174850	1	19248400	19298774	+	50062	0.2764	0.0025	21	0.006	intra
1	16129420	16172578	1	16900492	16943834	+	43158	0.2819	0.0021	15	0.005	intra
1	16131464	16164334	1	16133064	16165934	+	32870	0.2860	0.0164	91	0.039	intra
1	16211540	16239554	1	16483948	16512498	-	28014	0.2697	0.0085	44	0.022	intra
1	16224888	16255358	1	19246636	19276826	-	30190	0.2254	0.0130	90	0.042	intra
1	16226988	16254030	1	17683724	17710770	+	27042	0.2924	0.0378	170	0.088	intra
1	16229632	16253390	1	16714356	16738214	+	23758	0.2420	0.0060	31	0.018	intra
1	16231408	16259782	1	19026920	19055890	-	28374	0.2604	0.0125	69	0.034	intra
1	16235960	16259150	1	22083780	22106318	+	22538	0.2800	0.0131	53	0.033	intra
1	16236984	16278894	1	16573928	16615874	-	41910	0.2796	0.0112	80	0.027	intra
1	16239504	16263118	1	16534924	16558814	-	23614	0.2610	0.0034	16	0.009	intra
1	16239724	16267414	1	16386956	16415582	-	27690	0.2807	0.0057	28	0.014	intra
1	16247168	16278534	1	19235916	19267302	+	31366	0.2915	0.0240	124	0.055	intra
1	16247604	16370506	1	16247632	16370534	+	122902	0.2917	0.0060	107	0.012	intra
1	16253500	16279042	1	18579804	18605146	-	25342	0.2959	0.0422	176	0.097	intra
1	16253708	16282258	1	16572308	16599862	-	27554	0.3007	0.0050	22	0.011	intra
1	16258732	16292226	1	22105432	22138754	+	33322	0.2832	0.0309	176	0.074	intra
1	16258752	16281814	1	17687508	17710634	-	23062	0.2981	0.0264	100	0.061	intra
1	16301192	16326142	1	23553096	23578170	-	24950	0.2510	0.0047	24	0.013	intra
1	16305160	16327278	1	19993704	20015858	-	22118	0.2644	0.0285	123	0.078	intra
1	16325444	16363654	1	16903800	16941294	+	37494	0.2988	0.0087	51	0.019	intra
1	16326356	16364518	1	23214576	23253242	+	38162	0.2647	0.0038	27	0.010	intra
1	16340096	16363042	1	16400156	16423822	-	22946	0.2943	0.0049	19	0.012	intra
1	16361792	16387398	1	18276612	18302022	-	25410	0.2724	0.0053	25	0.014	intra
1	16376184	16417998	1	21662644	21705014	+	41814	0.2794	0.0024	17	0.006	intra
1	16386804	16418274	1	16394764	16425542	+	30778	0.2632	0.0027	16	0.007	intra
1	16395320	16416698	1	16592824	16613934	-	21110	0.2853	0.0046	17	0.011	intra
1	16395396	16453914	1	16395428	16454394	+	58518	0.2706	0.0063	64	0.015	intra
1	16464732	16495506	1	17400156	17431018	+	30774	0.2817	0.0062	33	0.015	intra
1	16475396	16746290	1	16475500	16746370	+	270870	0.2639	0.0121	512	0.026	intra
1	16509812	16535542	1	16518908	16545166	+	25730	0.2709	0.0875	419	0.228	intra
1	16521556	16544914	1	17709612	17732878	-	23266	0.2638	0.0049	22	0.013	intra
1	16563500	16591638	1	16803620	16830822	-	27202	0.2698	0.0040	20	0.010	intra
1	16564496	16623250	1	22133616	22192034	+	58418	0.2718	0.0020	20	0.005	intra
1	16567016	16616858	1	16779088	16828610	-	49522	0.2859	0.0019	15	0.004	intra
1	16574656	16616450	1	22066824	22108634	+	41794	0.2833	0.0325	227	0.076	intra
1	16589648	16622126	1	18275904	18308006	-	32102	0.2849	0.0050	27	0.012	intra
1	16590268	16616774	1	16734500	16761038	-	26506	0.2784	0.0144	68	0.036	intra
1	16596548	16623250	1	22165300	22192034	+	26702	0.2824	0.0045	21	0.011	intra
1	16598784	16625814	1	17639684	17666250	+	26566	0.2593	0.0034	18	0.009	intra
1	16691808	16723398	1	16723232	16755146	-	31590	0.2618	0.0035	21	0.009	intra
1	16698928	16738478	1	21642680	21682462	+	39550	0.2759	0.0051	35	0.012	intra
1	16703972	16746290	1	16704012	16746370	+	42318	0.2996	0.0083	54	0.018	intra
1	16714992	16742282	1	22156788	22184478	+	27290	0.2730	0.0048	24	0.012	intra
1	16722764	16787634	1	20489204	20553370	+	64166	0.2642	0.0020	23	0.005	intra
1	16730228	16750582	1	18155148	18175594	-	20354	0.2780	0.0144	54	0.037	intra
1	16767908	16815482	1	16768628	16816370	+	47574	0.2744	0.0122	100	0.029	intra
1	16767984	16807642	1	23135012	23174250	+	39238	0.2671	0.0032	23	0.008	intra
1	16772108	16807634	1	16789500	16825150	+	35526	0.2815	0.0048	29	0.011	intra
1	16779324	16807874	1	22993200	23022430	-	28550	0.2549	0.0079	45	0.022	intra
1	16792352	16818470	1	18735188	18761442	-	26118	0.2915	0.0071	31	0.017	intra
1	16796328	16827898	1	22991112	23022214	-	31102	0.2819	0.0117	63	0.028	intra
1	16798748	16826554	1	17873912	17902098	+	27806	0.2689	0.0046	24	0.012	intra
1	16805960	16829586	1	18270320	18294334	+	23626	0.2821	0.0048	20	0.012	intra
1	16806284	16876374	1	16806380	16876378	+	69998	0.3025	0.0035	35	0.007	intra
1	16806316	16841874	1	16903996	16938982	+	34986	0.2838	0.0047	28	0.011	intra
1	16806504	16843366	1	17516104	17552838	-	36734	0.2625	0.0113	78	0.030	intra
1	16807040	16833402	1	16886688	16912582	+	25894	0.2790	0.0190	88	0.048	intra
1	16807244	16827298	1	17532592	17552838	-	20054	0.2662	0.0151	59	0.041	intra
1	16824288	16869950	1	18770056	18816154	+	45662	0.2768	0.0019	15	0.005	intra
1	16825068	16905318	1	17049812	17129726	+	79914	0.3014	0.0020	23	0.004	intra
1	16833220	16901954	1	20610192	20678738	-	68546	0.2735	0.0013	15	0.003	intra
1	16889832	16955166	1	19600812	19666602	-	65334	0.2992	0.0016	15	0.003	intra
1	16961052	17047790	1	16961184	17047898	+	86714	0.2973	0.0045	57	0.009	intra
1	17065848	17089922	1	17642000	17665490	-	23490	0.2789	0.0068	29	0.017	intra
1	17076736	17104930	1	17414604	17442486	-	27882	0.2788	0.0129	64	0.032	intra
1	17102272	17164362	1	17107532	17169114	+	61582	0.3010	0.0173	157	0.036	intra
1	17104360	17125542	1	17107616	17128782	+	21166	0.2907	0.0071	26	0.017	intra
1	17109632	17145222	1	21399592	21435914	-	35590	0.2852	0.0087	52	0.020	intra
1	17128560	17161186	1	17129420	17162594	+	32626	0.2794	0.0461	262	0.112	intra
1	17135836	17167994	1	21369896	21402046	-	32150	0.2687	0.0096	57	0.025	intra
1	17138464	17160606	1	17140208	17162498	+	22142	0.3366	0.0993	299	0.189	intra
1	17203724	17232298	1	17203804	17232478	+	28574	0.3007	0.0062	28	0.014	intra
1	17335808	17360322	1	17346264	17370674	+	24410	0.2633	0.0053	25	0.014	intra
1	17356008	17389102	1	20808616	20840986	-	32370	0.2708	0.0037	22	0.010	intra
1	17371680	17401386	1	17373948	17404214	+	29706	0.2683	0.0058	32	0.015	intra
1	17387740	17428618	1	17388920	17430306	+	40878	0.2838	0.0050	34	0.012	intra
1	17405320	17477030	1	17406060	17477058	+	70998	0.2719	0.0037	44	0.009	intra
1	17421764	17449614	1	20462624	20489678	+	27054	0.2725	0.0044	22	0.011	intra
1	17424432	17446238	1	17432336	17453774	+	21438	0.2919	0.0265	97	0.063	intra
1	17500292	17583798	1	17500320	17584646	+	83506	0.3069	0.0064	75	0.013	intra
1	17508116	17532118	1	17516280	17540646	+	24002	0.2418	0.0277	144	0.084	intra
1	17539084	17580906	1	19034992	19076518	-	41526	0.2626	0.0031	24	0.008	intra
1	17545336	17573194	1	18260664	18287530	+	26866	0.2969	0.0037	16	0.008	intra
1	17551188	17574122	1	19063540	19086842	-	22934	0.2943	0.0266	102	0.062	intra
1	17551428	17576706	1	18745168	18771182	+	25278	0.2925	0.0047	20	0.011	intra
1	17552220	17587838	1	18755460	18791670	-	35618	0.2692	0.0045	29	0.011	intra
1	17556412	17580082	1	17573172	17597370	+	23670	0.2728	0.0039	17	0.010	intra
1	17567068	17605926	1	21296532	21336318	+	38858	0.2893	0.0035	22	0.008	intra
1	17599272	17620622	1	18790628	18811502	-	20874	0.2701	0.0156	62	0.042	intra
1	17685364	17710770	1	19002340	19027850	+	25406	0.2714	0.0165	78	0.043	intra
1	17700480	17727282	1	19232240	19259106	-	26802	0.2919	0.0049	22	0.011	intra
1	17790960	17818506	1	17794676	17821586	+	26910	0.2638	0.0081	42	0.022	intra
1	17792448	17816678	1	19134052	19158566	-	24230	0.2772	0.0061	27	0.016	intra
1	17799548	17849990	1	17802860	17852462	+	49602	0.2813	0.0055	45	0.013	intra
1	17879452	17911594	1	17882140	17914310	+	32142	0.2836	0.0040	22	0.010	intra
1	17890696	17938550	1	22955984	23003642	-	47658	0.2791	0.0105	84	0.025	intra
1	17890928	17916674	1	18779032	18805594	+	25746	0.2660	0.0071	35	0.019	intra
1	17900024	17939166	1	23213924	23253022	+	39098	0.2702	0.0063	44	0.016	intra
1	18154364	18186886	1	19226064	19258834	+	32522	0.2606	0.0035	22	0.009	intra
1	18159308	18214658	1	18159448	18214690	+	55242	0.2736	0.0060	57	0.014	intra
1	18280968	18344762	1	18281012	18344798	+	63786	0.2616	0.0046	53	0.012	intra
1	18298800	18319102	1	19940372	19960782	+	20302	0.2776	0.0072	27	0.019	intra
1	18709212	18757438	1	19074876	19122670	-	47794	0.2871	0.0074	57	0.017	intra
1	18713676	18746930	1	23213784	23246830	-	33046	0.2745	0.0027	16	0.007	intra
1	18726268	18792650	1	19993892	20059782	-	65890	0.2870	0.0064	66	0.014	intra
1	18734080	18766306	1	19666252	19698234	-	31982	0.2781	0.0069	39	0.017	intra
1	18746240	18767382	1	19041996	19063518	-	21142	0.2661	0.0112	46	0.030	intra
1	18757072	18792830	1	19993752	20029198	-	35446	0.2932	0.0114	65	0.026	intra
1	18766284	18821038	1	18767972	18823546	+	54754	0.2682	0.0019	18	0.005	intra
1	18768304	18791670	1	19061820	19085862	+	23366	0.2835	0.0070	29	0.017	intra
1	18768956	18790454	1	23855948	23876974	+	21026	0.2824	0.0050	19	0.013	intra
1	18777120	18821414	1	18779652	18824386	+	44294	0.2721	0.0027	21	0.007	intra
1	18790104	18867390	1	18790928	18868218	+	77286	0.2620	0.0025	34	0.006	intra
1	18790492	18816074	1	22451608	22477710	+	25582	0.2812	0.0082	37	0.020	intra
1	18792580	18816378	1	19729992	19753818	+	23798	0.3043	0.0061	23	0.014	intra
1	19038004	19070622	1	19986684	20019218	-	32534	0.3088	0.0163	80	0.034	intra
1	19056500	19090262	1	19064492	19097466	+	32974	0.2551	0.0059	38	0.016	intra
1	19062924	19084742	1	19444836	19466682	-	21818	0.2782	0.0281	112	0.072	intra
1	19139828	19173494	1	19294688	19328846	+	33666	0.2801	0.0062	36	0.015	intra
1	19198724	19223566	1	19220672	19245366	+	24694	0.2838	0.0072	31	0.018	intra
1	19244432	19278822	1	21206612	21240618	+	34006	0.2777	0.0410	244	0.100	intra
1	19272528	19347034	1	19938448	20012794	+	74346	0.2746	0.0063	78	0.015	intra
1	19291064	19344770	1	19957552	20011066	+	53514	0.2584	0.0077	76	0.020	intra
1	19304192	19347126	1	19304212	19347150	+	42934	0.2620	0.0072	57	0.019	intra
1	19330292	19369466	1	22095772	22134890	-	39118	0.2918	0.0044	28	0.010	intra
1	19367380	19405338	1	19367444	19405598	+	37958	0.3138	0.0027	15	0.006	intra
1	19440428	19465354	1	23529228	23554054	+	24826	0.2686	0.0077	36	0.020	intra
1	19453436	19477122	1	23163372	23186862	-	23490	0.2534	0.0033	16	0.010	intra
1	19464888	19489842	1	23151496	23176802	-	24954	0.2837	0.0037	16	0.009	intra
1	19508360	19535526	1	24173536	24200614	+	27078	0.2652	0.0043	22	0.011	intra
